lat,lon,elevation
52.32571980,-8.55668720,246.00
52.32564920,-8.55680570,246.00
52.32555790,-8.55692870,246.00
52.32546720,-8.55710640,246.00
52.32535240,-8.55742640,246.00
52.32529890,-8.55760660,246.00
52.32523310,-8.55770440,246.00
52.32494860,-8.55792800,266.00
52.32477140,-8.55814970,266.00
52.32458210,-8.55831350,266.00
52.32384050,-8.55869690,232.00
52.32317410,-8.55892420,232.00
52.32271330,-8.55898210,229.00
52.32229360,-8.55876520,229.00
52.32213060,-8.55863800,229.00
52.32195770,-8.55870590,229.00
52.32188730,-8.55870620,229.00
52.32179710,-8.55871170,229.00
52.32173130,-8.55868030,229.00
52.32167650,-8.55864370,229.00
52.32161840,-8.55866130,229.00
52.32163970,-8.55880690,229.00
52.32163360,-8.55890640,229.00
52.32156330,-8.55895820,229.00
52.32140920,-8.55900060,229.00
52.32105370,-8.55901870,229.00
52.32080220,-8.55905220,241.00
52.32068670,-8.55908460,241.00
52.32057450,-8.55917800,241.00
52.32044240,-8.55933690,241.00
52.31997340,-8.56010210,241.00
52.31992150,-8.56016880,241.00
52.31966660,-8.56041060,241.00
52.31930100,-8.56052320,234.00
52.31890390,-8.56058740,234.00
52.31839200,-8.56054230,252.00
52.31811800,-8.56050540,252.00
52.31784690,-8.56046480,252.00
52.31770390,-8.56025560,267.00
52.31745560,-8.55982540,267.00
52.31713410,-8.55942110,267.00
52.31687850,-8.55922460,267.00
52.31635920,-8.55883990,274.00
52.31596030,-8.55853800,274.00
52.31562270,-8.55838260,274.00
52.31510640,-8.55806550,296.00
52.31485840,-8.55789420,296.00
52.31472940,-8.55784530,296.00
52.31428120,-8.55806590,313.00
52.31402890,-8.55829190,313.00
52.31349420,-8.55870960,294.00
52.31302190,-8.55931050,294.00
52.31301560,-8.56034810,294.00
52.31298800,-8.56069990,292.00
52.31287970,-8.56113730,292.00
52.31282650,-8.56175650,292.00
52.31286870,-8.56200560,292.00
52.31306940,-8.56269840,306.00
52.31331910,-8.56357180,306.00
52.31346310,-8.56411940,306.00
52.31367210,-8.56469180,326.00
52.31382120,-8.56503990,326.00
52.31400550,-8.56548250,326.00
52.31419980,-8.56595870,326.00
52.31436810,-8.56640300,326.00
52.31457520,-8.56705130,346.00
52.31464830,-8.56760060,308.00
52.31467480,-8.56849430,308.00
52.31472570,-8.56916350,323.00
52.31500330,-8.57008010,323.00
52.31535690,-8.57081180,323.00
52.31596200,-8.57141510,350.00
52.31632300,-8.57185050,350.00
52.31669950,-8.57212930,325.00
52.31709230,-8.57254910,325.00
52.31761300,-8.57317210,349.00
52.31783210,-8.57373490,349.00
52.31793390,-8.57415300,349.00
52.31559280,-8.58028380,345.00
52.31550830,-8.58045530,345.00
52.31543140,-8.58064390,345.00
52.31545130,-8.58077580,345.00
52.31549650,-8.58079380,345.00
52.31557380,-8.58076280,345.00
52.31570590,-8.58067210,345.00
52.31574970,-8.58055050,345.00
52.31593800,-8.58036650,345.00
52.31601610,-8.58018450,345.00
52.31609180,-8.58023480,345.00
52.31613900,-8.58016850,345.00
52.31627270,-8.58010160,345.00
52.31646950,-8.58003650,345.00
52.31657850,-8.58015840,345.00
52.31670860,-8.58009400,316.00
52.31684160,-8.57989570,316.00
52.31706710,-8.57978260,316.00
52.31729580,-8.57972130,316.00
52.31748180,-8.57962090,316.00
52.31829510,-8.57927750,316.00
52.31916080,-8.57923460,296.00
52.32034120,-8.57944920,296.00
52.32065280,-8.57959340,296.00
52.32069130,-8.57959150,296.00
52.32073560,-8.57956880,296.00
52.32077910,-8.57956850,296.00
52.32081460,-8.57959710,296.00
52.32085540,-8.57956680,302.00
52.32089980,-8.57947990,302.00
52.32094430,-8.57945390,302.00
52.32098840,-8.57946190,302.00
52.32104560,-8.57940550,302.00
52.32108380,-8.57938550,302.00
52.32112930,-8.57939110,302.00
52.32116340,-8.57936750,302.00
52.32121500,-8.57939210,302.00
52.32128320,-8.57944220,302.00
52.32132640,-8.57943320,302.00
52.32139050,-8.57944920,302.00
52.32142280,-8.57953140,302.00
52.32144030,-8.57963400,302.00
52.32146080,-8.57971030,302.00
52.32150120,-8.57979170,302.00
52.32153930,-8.57981770,302.00
52.32157600,-8.57987710,302.00
52.32158080,-8.57995380,302.00
52.32161720,-8.58004370,302.00
52.32170120,-8.58013770,302.00
52.32178020,-8.58019550,302.00
52.32184340,-8.58027140,302.00
52.32187650,-8.58027240,302.00
52.32193060,-8.58026550,302.00
52.32200460,-8.58026550,302.00
52.32206640,-8.58024740,302.00
52.32210750,-8.58027140,302.00
52.32215430,-8.58025630,302.00
52.32220780,-8.58023910,302.00
52.32225360,-8.58018460,302.00
52.32230150,-8.58014270,302.00
52.32235060,-8.58008460,302.00
52.32239750,-8.57999780,302.00
52.32242170,-8.57997270,302.00
52.32244830,-8.57999580,302.00
52.32246030,-8.58005760,302.00
52.32246350,-8.58013030,302.00
52.32242330,-8.58020070,302.00
52.32236100,-8.58026460,302.00
52.32229330,-8.58034990,302.00
52.32219790,-8.58040890,302.00
52.32214730,-8.58043580,302.00
52.32205490,-8.58045430,302.00
52.32192320,-8.58051460,302.00
52.32186050,-8.58056870,302.00
52.32180150,-8.58055090,302.00
52.32174710,-8.58060070,302.00
52.32164810,-8.58060910,302.00
52.32159520,-8.58055240,302.00
52.32154610,-8.58046980,302.00
52.32151300,-8.58046490,302.00
52.32145770,-8.58043890,302.00
52.32140250,-8.58045040,302.00
52.32136360,-8.58040150,302.00
52.32132250,-8.58038000,302.00
52.32126770,-8.58031250,302.00
52.32120530,-8.58026560,302.00
52.32108370,-8.58024180,302.00
52.32099340,-8.58023710,302.00
52.32091650,-8.58021790,302.00
52.32083720,-8.58016180,302.00
52.32080490,-8.58016090,296.00
52.32074550,-8.58018930,296.00
52.32057760,-8.58017810,296.00
52.32051960,-8.58018790,296.00
52.32047220,-8.58014780,296.00
52.32044060,-8.58016680,296.00
52.32038810,-8.58012860,296.00
52.32033890,-8.58011500,296.00
52.32027560,-8.58015860,296.00
52.32017980,-8.58016350,296.00
52.32013250,-8.58014440,296.00
52.32008570,-8.58010930,296.00
52.32003110,-8.58013680,296.00
52.31997220,-8.58020620,296.00
52.31992600,-8.58021870,296.00
52.31988130,-8.58025880,296.00
52.31982790,-8.58025220,296.00
52.31976360,-8.58029060,296.00
52.31969000,-8.58027680,296.00
52.31961450,-8.58029130,296.00
52.31955490,-8.58029570,296.00
52.31950030,-8.58034300,296.00
52.31944940,-8.58035630,296.00
52.31936280,-8.58044120,296.00
52.31931150,-8.58045460,296.00
52.31927090,-8.58052920,296.00
52.31920830,-8.58054410,296.00
52.31915140,-8.58055090,296.00
52.31907150,-8.58061850,296.00
52.31903170,-8.58061170,296.00
52.31893350,-8.58068570,296.00
52.31885770,-8.58071280,296.00
52.31879670,-8.58073330,296.00
52.31874430,-8.58074360,316.00
52.31870640,-8.58077700,316.00
52.31864880,-8.58084420,316.00
52.31855790,-8.58091730,316.00
52.31853170,-8.58102220,316.00
52.31847790,-8.58111090,316.00
52.31839920,-8.58117990,316.00
52.31835250,-8.58126530,291.00
52.31828380,-8.58135800,291.00
52.31821380,-8.58141540,291.00
52.31812390,-8.58149290,291.00
52.31808950,-8.58160380,291.00
52.31803010,-8.58174700,291.00
52.31800450,-8.58186610,291.00
52.31797110,-8.58196540,291.00
52.31789400,-8.58210350,291.00
52.31785570,-8.58217220,291.00
52.31779750,-8.58230370,291.00
52.31774940,-8.58238690,291.00
52.31769490,-8.58245250,291.00
52.31760110,-8.58255760,291.00
52.31750670,-8.58268860,291.00
52.31743360,-8.58280430,291.00
52.31732740,-8.58291190,291.00
52.31717470,-8.58291190,291.00
52.31704540,-8.58290270,291.00
52.31700750,-8.58299310,291.00
52.31715750,-8.58315750,291.00
52.31733250,-8.58323870,291.00
52.31750210,-8.58361710,282.00
52.31773590,-8.58420800,282.00
52.31777040,-8.58464200,282.00
52.31769170,-8.58524280,282.00
52.31757840,-8.58579560,274.00
52.31751100,-8.58603660,274.00
52.31739830,-8.58624800,274.00
52.31728280,-8.58643140,274.00
52.31722390,-8.58646250,274.00
52.31708140,-8.58666160,274.00
52.31697250,-8.58675700,274.00
52.31688050,-8.58688840,274.00
52.31683290,-8.58696670,274.00
52.31675430,-8.58698980,274.00
52.31666470,-8.58708290,310.00
52.31656620,-8.58716120,310.00
52.31649250,-8.58718880,310.00
52.31644850,-8.58726490,310.00
52.31636130,-8.58740090,310.00
52.31630270,-8.58745830,310.00
52.31626510,-8.58754260,289.00
52.31611180,-8.58773280,289.00
52.31600230,-8.58782390,289.00
52.31590190,-8.58794540,289.00
52.31582580,-8.58794430,289.00
52.31558300,-8.58802880,289.00
52.31552400,-8.58814290,289.00
52.31548460,-8.58821890,289.00
52.31540980,-8.58826730,289.00
52.31538040,-8.58837400,289.00
52.31536380,-8.58846110,289.00
52.31535140,-8.58854590,289.00
52.31532430,-8.58860520,289.00
52.31527930,-8.58859870,289.00
52.31523950,-8.58865920,289.00
52.31519000,-8.58869350,289.00
52.31518180,-8.58875510,289.00
52.31513300,-8.58884030,289.00
52.31513930,-8.58892090,289.00
52.31517200,-8.58901170,289.00
52.31527930,-8.58919890,289.00
52.31536320,-8.58947580,289.00
52.31540620,-8.58965770,285.00
52.31533960,-8.58997200,285.00
52.31537280,-8.59010630,285.00
52.31546700,-8.59034130,285.00
52.31575450,-8.59071780,285.00
52.31622610,-8.59134360,285.00
52.31637050,-8.59160010,285.00
52.31646290,-8.59176660,282.00
52.31649980,-8.59194170,282.00
52.31653740,-8.59212370,282.00
52.31660400,-8.59228460,282.00
52.31668450,-8.59238270,252.00
52.31673470,-8.59251270,252.00
52.31683050,-8.59279610,252.00
52.31693000,-8.59318490,252.00
52.31709500,-8.59369720,252.00
52.31720850,-8.59398760,259.00
52.31731760,-8.59429170,259.00
52.31734080,-8.59446140,259.00
52.31733430,-8.59463910,259.00
52.31735280,-8.59470690,259.00
52.31739230,-8.59470530,259.00
52.31742380,-8.59466750,259.00
52.31750750,-8.59460890,259.00
52.31760320,-8.59456170,259.00
52.31772830,-8.59460220,259.00
52.31790790,-8.59462190,259.00
52.31811120,-8.59467180,259.00
52.31832270,-8.59483140,259.00
52.31848010,-8.59487620,259.00
52.31860240,-8.59486690,259.00
52.31886330,-8.59482880,255.00
52.31900750,-8.59483530,255.00
52.31918720,-8.59477520,255.00
52.31928430,-8.59478670,255.00
52.31937980,-8.59478300,255.00
52.31943960,-8.59483820,255.00
52.31950950,-8.59483100,255.00
52.31962720,-8.59486710,255.00
52.31972230,-8.59494260,255.00
52.31979090,-8.59502320,255.00
52.31992280,-8.59525460,255.00
52.31994630,-8.59534770,255.00
52.31996250,-8.59549740,255.00
52.31994650,-8.59572600,255.00
52.31992130,-8.59587370,248.00
52.31987370,-8.59599960,248.00
52.31982660,-8.59604790,248.00
52.31977450,-8.59615080,248.00
52.31969410,-8.59629490,248.00
52.31959260,-8.59635110,248.00
52.31949470,-8.59636790,248.00
52.31935930,-8.59645550,248.00
52.31930540,-8.59650680,248.00
52.31925280,-8.59649680,248.00
52.31916020,-8.59649380,248.00
52.31897700,-8.59653080,248.00
52.31882020,-8.59654750,248.00
52.31861210,-8.59653990,241.00
52.31841500,-8.59651900,241.00
52.31826920,-8.59650910,241.00
52.31815420,-8.59650550,241.00
52.31803590,-8.59642740,241.00
52.31790590,-8.59638380,241.00
52.31784720,-8.59634280,241.00
52.31777780,-8.59634170,241.00
52.31763120,-8.59633400,241.00
52.31752520,-8.59630060,241.00
52.31734850,-8.59638160,241.00
52.31721040,-8.59635030,241.00
52.31714490,-8.59633780,241.00
52.31705820,-8.59640300,241.00
52.31691350,-8.59653650,241.00
52.31685950,-8.59654100,241.00
52.31679220,-8.59658380,241.00
52.31672920,-8.59656890,241.00
52.31667540,-8.59659650,241.00
52.31659050,-8.59660500,233.00
52.31643250,-8.59663460,233.00
52.31633710,-8.59666780,233.00
52.31622780,-8.59663770,233.00
52.31613440,-8.59664640,233.00
52.31601840,-8.59659860,233.00
52.31591960,-8.59658650,233.00
52.31582800,-8.59656420,233.00
52.31575720,-8.59650950,233.00
52.31571270,-8.59650050,233.00
52.31565980,-8.59650150,233.00
52.31556680,-8.59650960,233.00
52.31542220,-8.59643680,233.00
52.31521610,-8.59638140,233.00
52.31506540,-8.59640950,233.00
52.31488390,-8.59646140,233.00
52.31469640,-8.59641200,233.00
52.31430230,-8.59633880,242.00
52.31403420,-8.59623460,242.00
52.31388070,-8.59615320,242.00
52.31373690,-8.59615450,242.00
52.31357080,-8.59621570,242.00
52.31306790,-8.59571200,258.00
52.31294000,-8.59555100,258.00
52.31289410,-8.59545770,258.00
52.31674080,-8.59513530,259.00
52.31673200,-8.59514120,259.00
52.31658670,-8.59523990,267.00
52.31638170,-8.59528280,267.00
52.31584720,-8.59531500,267.00
52.31522080,-8.59521840,267.00
52.31474200,-8.59512190,267.00
52.31450590,-8.59512720,258.00
52.31403040,-8.59518090,258.00
52.31361880,-8.59526940,258.00
52.31310070,-8.59539810,258.00
52.31679650,-8.59503600,259.00
52.31687520,-8.59485360,259.00
52.31688100,-8.59476830,259.00
52.31677810,-8.59458780,259.00
52.31668030,-8.59447990,259.00
52.31659850,-8.59435300,267.00
52.31642400,-8.59415220,267.00
52.31620130,-8.59386630,267.00
52.31609120,-8.59376560,267.00
52.31600530,-8.59363350,282.00
52.31595190,-8.59369360,282.00
52.31589840,-8.59372750,282.00
52.31575430,-8.59383190,267.00
52.31565960,-8.59385260,267.00
52.31554960,-8.59382490,267.00
52.31544590,-8.59381050,267.00
52.31530800,-8.59378690,267.00
52.31519610,-8.59379010,267.00
52.31508100,-8.59374510,282.00
52.31492130,-8.59367010,282.00
52.31486330,-8.59368460,282.00
52.31479800,-8.59370970,282.00
52.31469900,-8.59369560,282.00
52.31459540,-8.59363380,282.00
52.31444540,-8.59348420,291.00
52.31438280,-8.59345040,291.00
52.31426860,-8.59345970,291.00
52.31416020,-8.59343270,291.00
52.31405780,-8.59337410,291.00
52.31397280,-8.59330830,291.00
52.31388740,-8.59330010,291.00
52.31378710,-8.59333580,291.00
52.31372060,-8.59332630,291.00
52.31361670,-8.59326310,291.00
52.31355070,-8.59324150,291.00
52.31346360,-8.59321280,291.00
52.31331970,-8.59320440,291.00
52.31319510,-8.59318180,291.00
52.31311940,-8.59311760,291.00
52.31299880,-8.59310650,291.00
52.31292680,-8.59304580,291.00
52.31283630,-8.59303900,291.00
52.31273940,-8.59301060,291.00
52.31252330,-8.59292120,291.00
52.31237690,-8.59286950,287.00
52.31231230,-8.59283150,287.00
52.31224610,-8.59279370,287.00
52.31217190,-8.59273340,287.00
52.31209010,-8.59272760,287.00
52.31204180,-8.59270210,287.00
52.31194220,-8.59266240,287.00
52.31187740,-8.59269580,287.00
52.31179310,-8.59269580,287.00
52.31172280,-8.59264950,287.00
52.31165950,-8.59256810,287.00
52.31155830,-8.59254790,287.00
52.31143410,-8.59248030,287.00
52.31135250,-8.59242200,287.00
52.31115350,-8.59238400,287.00
52.31094480,-8.59241070,287.00
52.31069310,-8.59244970,287.00
52.31051880,-8.59257670,287.00
52.31037400,-8.59269580,299.00
52.31029580,-8.59275710,299.00
52.31028220,-8.59272030,299.00
52.31031330,-8.59264080,299.00
52.31039820,-8.59249550,299.00
52.31066470,-8.59224410,287.00
52.31096340,-8.59206470,287.00
52.31123590,-8.59194990,287.00
52.31139770,-8.59185120,287.00
52.31141460,-8.59176640,287.00
52.31128970,-8.59175350,287.00
52.31110260,-8.59173320,287.00
52.31079030,-8.59182010,287.00
52.31057910,-8.59181710,287.00
52.31044750,-8.59182810,287.00
52.31029310,-8.59195310,299.00
52.31000860,-8.59204110,299.00
52.30990960,-8.59212320,299.00
52.30978560,-8.59219660,299.00
52.30966110,-8.59237580,299.00
52.30949520,-8.59250190,299.00
52.30936170,-8.59263120,299.00
52.30928120,-8.59276610,299.00
52.30914870,-8.59283290,299.00
52.30901060,-8.59285750,299.00
52.30894900,-8.59288870,299.00
52.30886960,-8.59292890,299.00
52.30871660,-8.59291490,299.00
52.30858270,-8.59282860,299.00
52.30843380,-8.59282960,299.00
52.30833580,-8.59275620,299.00
52.30830250,-8.59273470,327.00
52.30823650,-8.59265880,327.00
52.30820550,-8.59263370,327.00
52.30817720,-8.59266150,327.00
52.30816680,-8.59279410,327.00
52.30812860,-8.59300430,327.00
52.30810270,-8.59317900,327.00
52.30805550,-8.59323290,327.00
52.30796890,-8.59322860,327.00
52.30788230,-8.59327540,327.00
52.30785030,-8.59332950,327.00
52.30787930,-8.59339670,327.00
52.30794370,-8.59343050,327.00
52.30797280,-8.59347080,327.00
52.30791190,-8.59357560,327.00
52.30784130,-8.59369320,327.00
52.30772350,-8.59380100,325.00
52.30758920,-8.59384700,325.00
52.30751840,-8.59390060,325.00
52.30753110,-8.59391360,325.00
52.30761560,-8.59399980,325.00
52.30766560,-8.59407740,325.00
52.30778710,-8.59413180,325.00
52.30812430,-8.59440140,325.00
52.30828570,-8.59460550,325.00
52.30834040,-8.59481390,293.00
52.30840610,-8.59502580,293.00
52.30857400,-8.59521870,293.00
52.30866650,-8.59520770,293.00
52.30877140,-8.59524210,293.00
52.30904390,-8.59551530,293.00
52.30938030,-8.59586750,315.00
52.30953430,-8.59598280,315.00
52.30962940,-8.59607610,315.00
52.30993740,-8.59628320,315.00
52.31003060,-8.59635330,315.00
52.31019530,-8.59655950,315.00
52.31060810,-8.59678700,280.00
52.31133950,-8.59752130,280.00
52.31162680,-8.59787400,280.00
52.31188360,-8.59818840,294.00
52.31206770,-8.59832090,294.00
52.31258080,-8.59899790,252.00
52.31268020,-8.59923440,252.00
52.31276250,-8.59957260,252.00
52.31278740,-8.59967460,252.00
52.31288330,-8.60001980,260.00
52.31291660,-8.60027430,260.00
52.31305710,-8.60063190,260.00
52.31328800,-8.60134430,260.00
52.31344910,-8.60174330,260.00
52.31366990,-8.60237050,262.00
52.31374120,-8.60278230,262.00
52.31375650,-8.60331010,262.00
52.31367780,-8.60434010,247.00
52.31352040,-8.60515550,247.00
52.31337240,-8.60551860,247.00
52.31331050,-8.60567050,247.00
52.31322800,-8.60596360,247.00
52.31316740,-8.60609460,247.00
52.31305650,-8.60622070,247.00
52.31299560,-8.60640390,235.00
52.31291610,-8.60656890,235.00
52.31281540,-8.60665590,235.00
52.31276570,-8.60682490,235.00
52.31257490,-8.60720160,235.00
52.31216940,-8.60837000,257.00
52.31212610,-8.60870660,257.00
52.31211750,-8.60888910,257.00
52.31207760,-8.60907050,257.00
52.31201910,-8.60922130,257.00
52.31193140,-8.60942720,257.00
52.31191630,-8.60953610,257.00
52.31187720,-8.60966720,257.00
52.31186890,-8.60974380,257.00
52.31190540,-8.60989640,257.00
52.31188820,-8.60996410,257.00
52.31190290,-8.61002420,257.00
52.31194270,-8.61010950,257.00
52.31199870,-8.61026240,257.00
52.31200540,-8.61037400,257.00
52.31203340,-8.61045150,258.00
52.31205880,-8.61054990,258.00
52.31211280,-8.61062030,258.00
52.31220860,-8.61064870,258.00
52.31230540,-8.61079860,258.00
52.31237580,-8.61094580,258.00
52.31240150,-8.61106870,258.00
52.31241080,-8.61126430,258.00
52.31240330,-8.61134750,258.00
52.31237610,-8.61143150,258.00
52.31233050,-8.61148710,258.00
52.31234460,-8.61156180,258.00
52.31241650,-8.61164860,258.00
52.31248230,-8.61169780,258.00
